pack_type,pack_id,date,url,item,type,rarity
TA - NL West,64a3eabf2fd34e9582721bafd1ffe990,4/26/2021,https://theshownation.com/items/c46269770def083aca28a5ad93d79e18,Carson Kelly,MLB Card,bronze
TA - NL West,64a3eabf2fd34e9582721bafd1ffe990,4/26/2021,https://theshownation.com/items/4a0a330f3fe04fab7704255c4230dc6d,Blake Treinen,MLB Card,silver
TA - NL West,64a3eabf2fd34e9582721bafd1ffe990,4/26/2021,https://theshownation.com/items/aefc383bedd083223ba6ec37b14875cb,Trent Grisham,MLB Card,silver
Archetype Program - Diamond Velocity Perk,71327804420e4134a2f51805b8708bc9,4/25/2021,https://theshownation.com/items/5bb3c32aa0d036401034b38ce37cd827,Velocity V,Perks,diamond
Ballplayer - Diamond Equipment Choice Pack,96a9a4aa796d4eb1b4562014373775a0,4/25/2021,https://theshownation.com/items/695146e2eb92eb4df74536a74b022fcf,Pro-SRZ™ Batter's Leg Guard,Equipment,diamond
The Show Pack,5b165e01d87948c6ad50892ddf2daa20,4/25/2021,https://theshownation.com/items/60dc4921f9eff5fcda833ee031443ee9,Rochester Red Wings Road,Unlockable,silver
The Show Pack,5b165e01d87948c6ad50892ddf2daa20,4/25/2021,https://theshownation.com/items/b70eb3ffcc5e38e9d802c17a09404439,Tyler Johnson,MLB Card,common
The Show Pack,5b165e01d87948c6ad50892ddf2daa20,4/25/2021,https://theshownation.com/items/33f9679a317534e1f5cf3a9750a7a48c,Logan Forsythe,MLB Card,common
The Show Pack,5b165e01d87948c6ad50892ddf2daa20,4/25/2021,https://theshownation.com/items/a797b6a1d0ad896d6ef294d668d9a0c0,Jesus Sanchez,MLB Card,common
The Show Pack,5b165e01d87948c6ad50892ddf2daa20,4/25/2021,https://theshownation.com/items/b1aaa3b1ecb9d2c967372be73104d854,James McCann,MLB Card,silver
The Show Pack,53424bd8e3404b38af87679ae2ac7796,4/25/2021,https://theshownation.com/items/2e5050938e0df629a2f2c5ff24fe66c6,Silver Sponsorship,Sponsorship,silver
The Show Pack,53424bd8e3404b38af87679ae2ac7796,4/25/2021,https://theshownation.com/items/329cefc1992e229270d31b90a569ad0f,Matt Peacock,MLB Card,common
The Show Pack,53424bd8e3404b38af87679ae2ac7796,4/25/2021,https://theshownation.com/items/5bb0b4dd9a4f5c0de3564b63d74bcf5f,Jordan Guerrero,MLB Card,common
The Show Pack,53424bd8e3404b38af87679ae2ac7796,4/25/2021,https://theshownation.com/items/75d281aa6b0e43509bb8bf8d6e57ca28,Yusei Kikuchi,MLB Card,bronze
The Show Pack,53424bd8e3404b38af87679ae2ac7796,4/25/2021,https://theshownation.com/items/0cf3631c283b4879e297fc213535dc12,Ben Bowden,MLB Card,bronze
The Show Pack,b3fa86b66dfc486e9103b34c6c513a25,4/25/2021,https://theshownation.com/items/e303f36c215796bbb26abd860d8386ac,Colorado Rockies Road ,Unlockable,gold
The Show Pack,b3fa86b66dfc486e9103b34c6c513a25,4/25/2021,https://theshownation.com/items/d275736e6777ee3397edef6fcef443ff,Rex Brothers,MLB Card,bronze
The Show Pack,b3fa86b66dfc486e9103b34c6c513a25,4/25/2021,https://theshownation.com/items/c9128edb59deabafcc4886baef849ee1,Alex Claudio,MLB Card,common
The Show Pack,b3fa86b66dfc486e9103b34c6c513a25,4/25/2021,https://theshownation.com/items/53a5bd61dfc6a512ba5da320ed0e4494,Luis Garcia,MLB Card,bronze
The Show Pack,b3fa86b66dfc486e9103b34c6c513a25,4/25/2021,https://theshownation.com/items/0fea2b3318abff2a4caa04545ada33d9,Franklyn Kilome,MLB Card,bronze
The Show Pack,2e5430f319794ab7ac6a3df260a57e9c,4/25/2021,https://theshownation.com/items/34662410ceec47a14953059e1a1ceed1,EB12,Equipment,silver
The Show Pack,2e5430f319794ab7ac6a3df260a57e9c,4/25/2021,https://theshownation.com/items/0cc7e7127f06bb7859605796888358f7,Garrett Whitlock,MLB Card,common
The Show Pack,2e5430f319794ab7ac6a3df260a57e9c,4/25/2021,https://theshownation.com/items/5e285258b2a7b03236d37eb86a562ee5,Yu Chang,MLB Card,common
The Show Pack,2e5430f319794ab7ac6a3df260a57e9c,4/25/2021,https://theshownation.com/items/41fb4745f106d34e5a5f7b700e30feb3,Will Vest,MLB Card,common
The Show Pack,2e5430f319794ab7ac6a3df260a57e9c,4/25/2021,https://theshownation.com/items/b7e5a3dcc20d1a6c571e3bab6a577375,Adam Haseley,MLB Card,bronze
The Show Pack,e09bd511cad44a07a6e96844d34e8c06,4/25/2021,https://theshownation.com/items/0676f43ba89ef089f43c6f36ca40fa4a,Converge II Leg Guards,Equipment,silver
The Show Pack,e09bd511cad44a07a6e96844d34e8c06,4/25/2021,https://theshownation.com/items/2381681e4f2c2fa35663f58ed908104d,Asdrubal Cabrera,MLB Card,bronze
The Show Pack,e09bd511cad44a07a6e96844d34e8c06,4/25/2021,https://theshownation.com/items/02cf3aa212b27f63c1118824536e406d,Shea Langeliers,MLB Card,common
The Show Pack,e09bd511cad44a07a6e96844d34e8c06,4/25/2021,https://theshownation.com/items/7d6c62ea0678cd5e18d7158ddfcbef2d,Travis Shaw,MLB Card,bronze
The Show Pack,e09bd511cad44a07a6e96844d34e8c06,4/25/2021,https://theshownation.com/items/bf959c64f2ebaa7aa642e0b5280bbdf6,Yonathan Daza,MLB Card,bronze
The Show Pack,81d8a7c4ea6744dea083537cff069d2b,4/25/2021,https://theshownation.com/items/779259368ccf87da1146127db1360be8,Binghamton Rumble Ponies Home,Unlockable,silver
The Show Pack,81d8a7c4ea6744dea083537cff069d2b,4/25/2021,https://theshownation.com/items/4bdc2dfb783f8c24c6d0d032a623febc,Demarcus Evans,MLB Card,common
The Show Pack,81d8a7c4ea6744dea083537cff069d2b,4/25/2021,https://theshownation.com/items/2ce9720c5c3e356872eeb038a5c417cd,Drew Weeks,MLB Card,common
The Show Pack,81d8a7c4ea6744dea083537cff069d2b,4/25/2021,https://theshownation.com/items/0bdd7c4a155e5f79a8d081741b2828b4,William Contreras,MLB Card,common
The Show Pack,81d8a7c4ea6744dea083537cff069d2b,4/25/2021,https://theshownation.com/items/122a15edf4643a8d16ec07e798f0ff49,Tyler Mahle,MLB Card,bronze
The Show Pack,75657fab5ae34991af7f56be5c2c28d8,4/25/2021,https://theshownation.com/items/0b656371d2990c2722855528807c16c2,50 Foot Ladder!,Unlockable,silver
The Show Pack,75657fab5ae34991af7f56be5c2c28d8,4/25/2021,https://theshownation.com/items/d7de8d1ac85f7464b6f972987b047296,Juan Then,MLB Card,common
The Show Pack,75657fab5ae34991af7f56be5c2c28d8,4/25/2021,https://theshownation.com/items/9577bb430d9c3b7a961802108fb95292,Aledmys Diaz,MLB Card,bronze
The Show Pack,75657fab5ae34991af7f56be5c2c28d8,4/25/2021,https://theshownation.com/items/84ea3a7910c3ca971d4718adf0f707f2,Brian Schales,MLB Card,common
The Show Pack,75657fab5ae34991af7f56be5c2c28d8,4/25/2021,https://theshownation.com/items/89409c4207e0074abbdc5a49d7f1fce8,Jakob Junis,MLB Card,bronze
The Show Pack,ab614ec716d84cbe81a9097c21867672,4/25/2021,https://theshownation.com/items/5c76231edbba6c669c21c4f98047ba04,Professional Edge,Equipment,silver
The Show Pack,ab614ec716d84cbe81a9097c21867672,4/25/2021,https://theshownation.com/items/6ff3d83296f53984bc1e55ce4d1cc95b,Ryan Borucki,MLB Card,common
The Show Pack,ab614ec716d84cbe81a9097c21867672,4/25/2021,https://theshownation.com/items/65448ceadc9d24cfb20915c0a610a4ef,Josh Staumont,MLB Card,bronze
The Show Pack,ab614ec716d84cbe81a9097c21867672,4/25/2021,https://theshownation.com/items/3c5fee37f81ebe52a1dc76d7bbdd2c07,Adam Plutko,MLB Card,common
The Show Pack,ab614ec716d84cbe81a9097c21867672,4/25/2021,https://theshownation.com/items/67affeff02107f710f7dd48c8fcc5365,Garrett Cleavinger,MLB Card,bronze
The Show Pack,731ea15acd544bd297d32576fc270bd2,4/25/2021,https://theshownation.com/items/c273a867d4f81ad1055432bd598e114e,Icon Bounce 6,Equipment,silver
The Show Pack,731ea15acd544bd297d32576fc270bd2,4/25/2021,https://theshownation.com/items/a2196b8476c66511b2155498ee241e75,Manny Pina,MLB Card,bronze
The Show Pack,731ea15acd544bd297d32576fc270bd2,4/25/2021,https://theshownation.com/items/3f54048b64be285aa15f4347fa284817,Austin Voth,MLB Card,bronze
The Show Pack,731ea15acd544bd297d32576fc270bd2,4/25/2021,https://theshownation.com/items/3c5fee37f81ebe52a1dc76d7bbdd2c07,Adam Plutko,MLB Card,common
The Show Pack,731ea15acd544bd297d32576fc270bd2,4/25/2021,https://theshownation.com/items/de680b2a19ca196c0b15309896e895fe,Andrew Knapp,MLB Card,bronze
The Show Pack,1769a552f402479bbe4617c49d3aa03b,4/25/2021,https://theshownation.com/items/6917e6014aa45687457b8e6cf3713515,125 Series,Equipment,silver
The Show Pack,1769a552f402479bbe4617c49d3aa03b,4/25/2021,https://theshownation.com/items/3cf2113ec002108310579e887823f591,Bubba Derby,MLB Card,common
The Show Pack,1769a552f402479bbe4617c49d3aa03b,4/25/2021,https://theshownation.com/items/aae09b34cb6484fb8ead6e5aaacfde0b,Tyler Zuber,MLB Card,common
The Show Pack,1769a552f402479bbe4617c49d3aa03b,4/25/2021,https://theshownation.com/items/cd1948e10e6a89afabfbd6f3afd55f67,Beau Burrows,MLB Card,common
The Show Pack,1769a552f402479bbe4617c49d3aa03b,4/25/2021,https://theshownation.com/items/62e44187d92348c552952aa4bf152e90,Evan Longoria,MLB Card,silver
Ballplayer - Diamond Equipment Choice Pack,8be02a47b0ef40bc835987284f4216f3,4/25/2021,https://theshownation.com/items/695146e2eb92eb4df74536a74b022fcf,Pro-SRZ™ Batter's Leg Guard,Equipment,diamond
Toppers - 1 Silver Player,bd942aa2499540199ae27a0983bc92cf,4/25/2021,https://theshownation.com/items/bf6d02a952759582c95741bbc2f95eff,Austin Meadows,MLB Card,silver
Toppers - 1 Silver Player,69606d942d2449e7b533a7a24f5a222d,4/25/2021,https://theshownation.com/items/3b27ffcf60f9843fad2724f93297e58b,Ryan Mountcastle,MLB Card,silver
Conquest - Prospect Pack - NLW,11c0bcecca8c41f2b8576e7974e8964e,4/25/2021,https://theshownation.com/items/4a249ffbfe961148eb31066bad622331,Hunter Bishop,MLB Card,gold
TA - AL Central Stadiums,cb257fe5d67046019031dfe28ce964cf,4/25/2021,https://theshownation.com/items/b219f59c2dd596abfadbcecfc2277659,Progressive Field™,Stadium,silver
TA - AL Central Stadiums,cb257fe5d67046019031dfe28ce964cf,4/25/2021,https://theshownation.com/items/ee51fce06e2c58e0cac874de44b57035,Kauffman Stadium™,Stadium,silver
TA - AL Central Stadiums,cb257fe5d67046019031dfe28ce964cf,4/25/2021,https://theshownation.com/items/c0c3a9fb8385d8e03a46adadde9af3bf,Comerica Park™,Stadium,silver
TA - AL Central Stadiums,cb257fe5d67046019031dfe28ce964cf,4/25/2021,https://theshownation.com/items/018a1b6ccd2ec81361657e259155895a,Target Field™,Stadium,silver
TA - AL Central Stadiums,cb257fe5d67046019031dfe28ce964cf,4/25/2021,https://theshownation.com/items/4392e631da381761421d5e1e0c3de25f,Guaranteed Rate Field™,Stadium,silver
The Show Pack,f06abe52e14444e882b2459a3ad861d1,4/25/2021,https://theshownation.com/items/2f4ce765370963b46cc97175da3eae88,Sacramento River Cats Road,Unlockable,silver
The Show Pack,f06abe52e14444e882b2459a3ad861d1,4/25/2021,https://theshownation.com/items/468a6110e2c79e3329df7dcbc5be02ed,Johan Quezada,MLB Card,common
The Show Pack,f06abe52e14444e882b2459a3ad861d1,4/25/2021,https://theshownation.com/items/faee58449475f203d850172542b93933,Ryan Brinley,MLB Card,common
The Show Pack,f06abe52e14444e882b2459a3ad861d1,4/25/2021,https://theshownation.com/items/f452fb191386e040c8dbb8e6e90da113,Alex Young,MLB Card,bronze
The Show Pack,f06abe52e14444e882b2459a3ad861d1,4/25/2021,https://theshownation.com/items/0c1c9108bc4c6e9481e2d35b168dfd87,Franmil Reyes,MLB Card,silver
The Show Pack,12d5154681ee41c8896bee864e2db336,4/25/2021,https://theshownation.com/items/c9f2f917078bd2db12f23c3b413d9cba,Silver Sponsorship,Sponsorship,silver
The Show Pack,12d5154681ee41c8896bee864e2db336,4/25/2021,https://theshownation.com/items/2429b277981dff3c89b6ab0662ccfd15,Wyatt Mathisen,MLB Card,common
The Show Pack,12d5154681ee41c8896bee864e2db336,4/25/2021,https://theshownation.com/items/d1fe9485be324217b5d180d04dfcb87f,Charlie Madden,MLB Card,common
The Show Pack,12d5154681ee41c8896bee864e2db336,4/25/2021,https://theshownation.com/items/7091da5a0a374e4a92a9356c963e1690,Zack Burdi,MLB Card,common
The Show Pack,12d5154681ee41c8896bee864e2db336,4/25/2021,https://theshownation.com/items/a3a72a1e15a03471808f31ba3172e71c,Jon Lester,MLB Card,bronze
Team Affinity - AL Central Unlockables Choice Pack,5b854ed6d5c4434ba2674b1b5f6f74df,4/25/2021,https://theshownation.com/items/dbfc43b5a635df63a2448f9c979d9bf5,Minnesota Twins Icon,Unlockable,gold
Team Affinity - AL Central Unlockables Choice Pack,5b854ed6d5c4434ba2674b1b5f6f74df,4/25/2021,https://theshownation.com/items/2b12c0d47f5821a5adb3bfd973d0f708,Minnesota Twins Nameplate,Unlockable,gold
Team Affinity - AL Central Unlockables Choice Pack,5b854ed6d5c4434ba2674b1b5f6f74df,4/25/2021,https://theshownation.com/items/4e443540b8c719c614b5621c121c0bdc,Loon,Unlockable,gold
Featured Programs - 1st Inning Choice Pack - Bosses,c6e2fc32fd294fb38b8bbf7ec56cde65,4/24/2021,https://theshownation.com/items/b255836a4d9ccc70b11def6f176895b1,Fernando Valenzuela,MLB Card,diamond
The Show Pack,95af792d9f654e6387f2428b47aa5817,4/24/2021,https://theshownation.com/items/3f7c70f2a2831ebfb908d7d829f2e99d,Ironhorse Stadium,Stadium,bronze
The Show Pack,95af792d9f654e6387f2428b47aa5817,4/24/2021,https://theshownation.com/items/8513d71f50e57e470cd1b333f514cc3d,Jeff Bain,MLB Card,common
The Show Pack,95af792d9f654e6387f2428b47aa5817,4/24/2021,https://theshownation.com/items/3bc143c3f9e05d4077f369a77bf13ed4,Kevin Lenik,MLB Card,common
The Show Pack,95af792d9f654e6387f2428b47aa5817,4/24/2021,https://theshownation.com/items/d9d78a37e125771a47795f73833ae66c,Stuart Fairchild,MLB Card,common
The Show Pack,95af792d9f654e6387f2428b47aa5817,4/24/2021,https://theshownation.com/items/cad903182aee05738a8838fd4f24f28e,Jimmy Lambert,MLB Card,bronze
The Show Pack,a52e643f0050463c84828ff75a02900e,4/24/2021,https://theshownation.com/items/1166cfff15f5aaabfc0f3803975991ae,Bayfront Park,Stadium,bronze
The Show Pack,a52e643f0050463c84828ff75a02900e,4/24/2021,https://theshownation.com/items/e0adb3629ee41a4cdea1076536eb17da,Nick Tanielu,MLB Card,common
The Show Pack,a52e643f0050463c84828ff75a02900e,4/24/2021,https://theshownation.com/items/46bbc4a56de136ad319e59e37ef55644,Kodi Whitley,MLB Card,common
The Show Pack,a52e643f0050463c84828ff75a02900e,4/24/2021,https://theshownation.com/items/8196c26ebf3ffe3752bab0fa4c78676f,Freddy Galvis,MLB Card,bronze
The Show Pack,a52e643f0050463c84828ff75a02900e,4/24/2021,https://theshownation.com/items/73103ddd969c87aee1a6cfe805b7dbd4,Dominic Smith,MLB Card,silver
The Show Pack,a664ef50b53b459dbba9d0e3053b4bc1,4/24/2021,https://theshownation.com/items/d52fb9ba46bed38c94a319bcd6df32b7,Bean Bag Race,Unlockable,silver
The Show Pack,a664ef50b53b459dbba9d0e3053b4bc1,4/24/2021,https://theshownation.com/items/68db38cc9fc94a0feff812a13896202f,Carlos Rodon,MLB Card,bronze
The Show Pack,a664ef50b53b459dbba9d0e3053b4bc1,4/24/2021,https://theshownation.com/items/77571a77fec6146235e6462999c43bf9,Brad Miller,MLB Card,bronze
The Show Pack,a664ef50b53b459dbba9d0e3053b4bc1,4/24/2021,https://theshownation.com/items/bcc13206fd8338d229f0ac74adab7f26,Ljay Newsome,MLB Card,common
The Show Pack,a664ef50b53b459dbba9d0e3053b4bc1,4/24/2021,https://theshownation.com/items/533aa9666119d578b635c3bdba609070,Jared Walsh,MLB Card,silver
Ballplayer Equipment Choice Pack,3cfc13a0d30d483eb0a2c8ce22dc24b1,4/24/2021,https://theshownation.com/items/7b8bc3700ce886e8627f41e799fe764f,Alpha Huarache Elite,Equipment,gold
Archetype Program - Bronze Break Perk,31e00dae0e374033b3e4474f3a56feaa,4/24/2021,https://theshownation.com/items/ba332c6cd81371dff4d6ca8dc2ab3b2f,Break II,Perks,bronze
Archetype Program - Bronze Break Perk,31e00dae0e374033b3e4474f3a56feaa,4/24/2021,https://theshownation.com/items/108a42bc32d9f01c45d9cdc93156edd5,Break VII,Perks,bronze
Ballplayer Equipment Choice Pack,a8470f556fa24768806a17da772b5f4d,4/24/2021,https://theshownation.com/items/e8219d4c93f6c55c6b10fe6bfe997c6c,CFX Pro Full Color Chrome,Equipment,silver
Archetype Program - Silver Velocity Perk,953f7a741ec8402281cd3cbb717e17b8,4/24/2021,https://theshownation.com/items/51b1b77e91aa8347309441b5c0f63e26,Velocity V,Perks,silver
Archetype Program - Silver Velocity Perk,953f7a741ec8402281cd3cbb717e17b8,4/24/2021,https://theshownation.com/items/26a6bd1ee535715480898b5e9ebd03a7,Velocity VI,Perks,silver
The Show Pack,6e36b879ab46430d9023c38b6f088ccb,4/24/2021,https://theshownation.com/items/a9a7ab1b714b04eff25ce5e783135902,Silver Sponsorship,Sponsorship,silver
The Show Pack,6e36b879ab46430d9023c38b6f088ccb,4/24/2021,https://theshownation.com/items/4f1780d09a304fd4583f290babc0797d,Yaisel Sierra,MLB Card,common
The Show Pack,6e36b879ab46430d9023c38b6f088ccb,4/24/2021,https://theshownation.com/items/097d67f4b9f45004000ea28329b9b358,Michael Wacha,MLB Card,bronze
The Show Pack,6e36b879ab46430d9023c38b6f088ccb,4/24/2021,https://theshownation.com/items/e39c7820c3f76ef8ad4854ee4e2342c6,Anibal Sanchez,MLB Card,bronze
The Show Pack,6e36b879ab46430d9023c38b6f088ccb,4/24/2021,https://theshownation.com/items/6648cb0e60b6ebcb33f638831097eb8b,Jordan Yamamoto,MLB Card,bronze
Archetype Program - Bronze Velocity Perk,fa7e5ec93f9149098be328750ca0cc07,4/24/2021,https://theshownation.com/items/7e8d1a0b2cfc54da31ce7999e45a2218,Velocity III,Perks,bronze
Archetype Program - Bronze Velocity Perk,fa7e5ec93f9149098be328750ca0cc07,4/24/2021,https://theshownation.com/items/7fe6a2549dd3c145826cec43c82231f2,Velocity V,Perks,bronze
Ballplayer Equipment Choice Pack,e5315019e04a4cf6be67d96faa3c2445,4/24/2021,https://theshownation.com/items/61c0bc869c02703fe2244a64cf2860d9,Pro-SRZ™ Batter's Elbow Guard,Equipment,silver
Ballplayer Equipment Choice Pack,56b82f17431344429a374e6d7e8e2116,4/24/2021,https://theshownation.com/items/16cc85a8b7069a9e10783e3152cf2203,Film Study,Equipment,silver
Ballplayer Equipment Choice Pack,5412eaf56f514c5aa6a6205b0805608a,4/24/2021,https://theshownation.com/items/997e65474a248252883b485717f7d098,Baseball Wave,Equipment,silver
Archetype Program - Bronze Velocity Perk,bb282dc9783b468ca9a22a46ae955a70,4/24/2021,https://theshownation.com/items/7e8d1a0b2cfc54da31ce7999e45a2218,Velocity III,Perks,bronze
Archetype Program - Bronze Velocity Perk,bb282dc9783b468ca9a22a46ae955a70,4/24/2021,https://theshownation.com/items/7dcd6eef81737cb7f818ba5649cc4ce3,Velocity II,Perks,bronze
Archetype Program - Bronze Velocity Perk,f889b7ed34594e60b66d77b587e0266c,4/24/2021,https://theshownation.com/items/1af9a1117616f7f0df05cef54b189485,Velocity IV,Perks,bronze
Archetype Program - Bronze Velocity Perk,f889b7ed34594e60b66d77b587e0266c,4/24/2021,https://theshownation.com/items/c8d4cd1cfcab98505b0764d8fb3dca1b,Velocity VI,Perks,bronze
Archetype Program - Bronze Velocity Perk,f3fb46396b464faaa44cd46684c5c083,4/24/2021,https://theshownation.com/items/af2de23c98a456d8fe1171e3e0395e32,Velocity VII,Perks,bronze
Archetype Program - Bronze Velocity Perk,f3fb46396b464faaa44cd46684c5c083,4/24/2021,https://theshownation.com/items/7fe6a2549dd3c145826cec43c82231f2,Velocity V,Perks,bronze
Ballin' is a Habit Pack,b54645bdf46f463d97e6c7732ed5bbf0,4/24/2021,https://theshownation.com/items/7c6b0d1c14045bc7252a55515366ae4b,Derek Holland,MLB Card,common
Ballin' is a Habit Pack,b54645bdf46f463d97e6c7732ed5bbf0,4/24/2021,https://theshownation.com/items/f6b3231ed2f02817af859e83a272d419,Ryan Brasier,MLB Card,bronze
Ballin' is a Habit Pack,b54645bdf46f463d97e6c7732ed5bbf0,4/24/2021,https://theshownation.com/items/c3583cf2c13d85ed1bb4fd9415ca65e2,Paul Fry,MLB Card,common
Ballin' is a Habit Pack,b54645bdf46f463d97e6c7732ed5bbf0,4/24/2021,https://theshownation.com/items/425e4714036e70b93d1683fc33b757e6,Tyler Clippard,MLB Card,bronze
Ballin' is a Habit Pack,b54645bdf46f463d97e6c7732ed5bbf0,4/24/2021,https://theshownation.com/items/d78952e2a37fcc10fd011148682958cb,Dinelson Lamet,MLB Card,gold
The Show Pack,18cf0c1dbd714a81b91af81653ce74ee,4/24/2021,https://theshownation.com/items/a80bd9bf170ecc756d4ef302c4f0e712,Unwashable,Equipment,silver
The Show Pack,18cf0c1dbd714a81b91af81653ce74ee,4/24/2021,https://theshownation.com/items/4549427ab501fca3449d6450165e060a,Sam Clay,MLB Card,common
The Show Pack,18cf0c1dbd714a81b91af81653ce74ee,4/24/2021,https://theshownation.com/items/21dfc13281c485bd21bf5f5539ae01d0,Andres Gimenez,MLB Card,bronze
The Show Pack,18cf0c1dbd714a81b91af81653ce74ee,4/24/2021,https://theshownation.com/items/1aad8feb62179dc358d760cdc4210a90,Ernie Clement,MLB Card,common
The Show Pack,18cf0c1dbd714a81b91af81653ce74ee,4/24/2021,https://theshownation.com/items/a7a8f7739ddc1abdd3bf7d4f9d8a911f,Ramon Urias,MLB Card,bronze
The Show Pack,69ddd431ffce49e6b2057850866afc07,4/24/2021,https://theshownation.com/items/373f32fe149adc95e1dae88d8993a678,Crystal Falls Stadium,Stadium,bronze
The Show Pack,69ddd431ffce49e6b2057850866afc07,4/24/2021,https://theshownation.com/items/456c82b2ae005b4cef001353e349928d,Stephen Wrenn,MLB Card,common
The Show Pack,69ddd431ffce49e6b2057850866afc07,4/24/2021,https://theshownation.com/items/5b9381f1c57ef843a11410fe4482d3e7,Trevor Stephan,MLB Card,common
The Show Pack,69ddd431ffce49e6b2057850866afc07,4/24/2021,https://theshownation.com/items/b71bce262ffddd58814c5db8f2245cb5,Jordan Balazovic,MLB Card,common
The Show Pack,69ddd431ffce49e6b2057850866afc07,4/24/2021,https://theshownation.com/items/6e91d06a7bd6b43a1bdd70dd9068bdc7,Edwin Rios,MLB Card,bronze
The Show Pack,021a82e8a9a54c72ba11a9309ca3abf1,4/24/2021,https://theshownation.com/items/34662410ceec47a14953059e1a1ceed1,EB12,Equipment,silver
The Show Pack,021a82e8a9a54c72ba11a9309ca3abf1,4/24/2021,https://theshownation.com/items/a797b6a1d0ad896d6ef294d668d9a0c0,Jesus Sanchez,MLB Card,common
The Show Pack,021a82e8a9a54c72ba11a9309ca3abf1,4/24/2021,https://theshownation.com/items/259d4db69e0d371dac1dfc193b5afaba,Jonathan Stiever,MLB Card,common
The Show Pack,021a82e8a9a54c72ba11a9309ca3abf1,4/24/2021,https://theshownation.com/items/608e33c508c8e2d769272e3b0d4a3c06,Jesse Hahn,MLB Card,common
The Show Pack,021a82e8a9a54c72ba11a9309ca3abf1,4/24/2021,https://theshownation.com/items/0a4c5b96474f0584519d1abc4364d5a2,Aaron Hicks,MLB Card,silver
The Show Pack,e195e6172ce243578e5ea3c55b5961f1,4/24/2021,https://theshownation.com/items/ffb51c2a27a66718f1ba1515c250c722,Watch It Fly! RH2,Unlockable,silver
The Show Pack,e195e6172ce243578e5ea3c55b5961f1,4/24/2021,https://theshownation.com/items/23801cb483fb83f4582815f457a3c3ec,Jon Duplantier,MLB Card,common
The Show Pack,e195e6172ce243578e5ea3c55b5961f1,4/24/2021,https://theshownation.com/items/ef8482951598f03cbeaf972b8e05ffdd,Riley Thompson,MLB Card,common
The Show Pack,e195e6172ce243578e5ea3c55b5961f1,4/24/2021,https://theshownation.com/items/97bb6bebe0602bb94df8f8382b7df9c7,Josh Fuentes,MLB Card,bronze
The Show Pack,e195e6172ce243578e5ea3c55b5961f1,4/24/2021,https://theshownation.com/items/2c97e3fb21c2d302412609ccd0804314,Shohei Ohtani,MLB Card,silver
The Show Pack,2be47199a9ac43eeb68bfef048256aac,4/24/2021,https://theshownation.com/items/373f32fe149adc95e1dae88d8993a678,Crystal Falls Stadium,Stadium,bronze
The Show Pack,2be47199a9ac43eeb68bfef048256aac,4/24/2021,https://theshownation.com/items/ccdb762781d918b6f9a22d7e9c43d652,Jordan Holloway,MLB Card,common
The Show Pack,2be47199a9ac43eeb68bfef048256aac,4/24/2021,https://theshownation.com/items/fdd68c10c38eb2811cbf1e13bc95b5a1,Spencer Turnbull,MLB Card,bronze
The Show Pack,2be47199a9ac43eeb68bfef048256aac,4/24/2021,https://theshownation.com/items/d3f26782e8d92670c5244be874a27ccb,Caleb Baragar,MLB Card,bronze
The Show Pack,2be47199a9ac43eeb68bfef048256aac,4/24/2021,https://theshownation.com/items/2bf8d1a826659708a87d010f056ef59c,Francisco Mejia,MLB Card,bronze
The Show Pack,3773003474434809b2df6fdde07d29f8,4/24/2021,https://theshownation.com/items/b219f59c2dd596abfadbcecfc2277659,Progressive Field™,Stadium,silver
The Show Pack,3773003474434809b2df6fdde07d29f8,4/24/2021,https://theshownation.com/items/3fef49b323ec319fccdfd4863ac71cad,Jhoulys Chacin,MLB Card,common
The Show Pack,3773003474434809b2df6fdde07d29f8,4/24/2021,https://theshownation.com/items/59453fa0bebefbd119f74f689486c243,Henry Martinez,MLB Card,common
The Show Pack,3773003474434809b2df6fdde07d29f8,4/24/2021,https://theshownation.com/items/2c7f99822c544e932ff26ee3885a9e00,Erick Pena,MLB Card,common
The Show Pack,3773003474434809b2df6fdde07d29f8,4/24/2021,https://theshownation.com/items/c04c93a41c414f2801d74c3d5a063a34,Josh Rojas,MLB Card,bronze
The Show Pack,3254101c3b7f4865bfd10c5798a6c5a7,4/24/2021,https://theshownation.com/items/0678c572b0d5597d2d4a6b5bd135754c,Oracle Park™,Stadium,silver
The Show Pack,3254101c3b7f4865bfd10c5798a6c5a7,4/24/2021,https://theshownation.com/items/fa6c3d0bdf9ad7f29094d15c8b054e85,Jorge Lopez,MLB Card,common
The Show Pack,3254101c3b7f4865bfd10c5798a6c5a7,4/24/2021,https://theshownation.com/items/d0f04d58dba0df8d2946971047f8c895,Tim Mayza,MLB Card,bronze
The Show Pack,3254101c3b7f4865bfd10c5798a6c5a7,4/24/2021,https://theshownation.com/items/a7a8f7739ddc1abdd3bf7d4f9d8a911f,Ramon Urias,MLB Card,bronze
The Show Pack,3254101c3b7f4865bfd10c5798a6c5a7,4/24/2021,https://theshownation.com/items/6d7c4eef1dced973a09ef65f62644579,Jose Abreu,MLB Card,diamond
The Show Pack,c37091cd026a459d87afbbb1478efed1,4/24/2021,https://theshownation.com/items/fb30d3b7fa58e575c4bf59bb899c314d,Grass Nameplate,Unlockable,silver
The Show Pack,c37091cd026a459d87afbbb1478efed1,4/24/2021,https://theshownation.com/items/e758533feded97683d573154714a195b,Sal Romano,MLB Card,common
